museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_latitud,gmaps_longitud,link_sic,fecha_mod,aprox_loc
594,Museo de Sitio de Cempoala,Arqueología,12/19/2001,Secretaría de Cultura/INAH,30,Veracruz de Ignacio de la Llave,191,Ursulo Galván,20,Zempoala,Francisco del Paso y Troncoso s/n,Centro,91660,297 934 99 81,,,cinah_veracruz@inah.gob.mx;  inahveracruzsur@hotmail.com,,19.44711,-96.40412,http://sic.gob.mx/ficha.php?table=museo&table_id=594,6/12/2023 06:53,
317,Museo de Sitio de Higueras,Arqueología,8/1/1986,Secretaría de Cultura/INAH,30,Veracruz de Ignacio de la Llave,192,Vega de Alatorre,18,Las Higueras,Carr. Las Higueras s/n,,93965,229 934 9981,http://www.inah.gob.mx/es/red-de-museos/222-museo-de-sitio-de-higueras,,inahveracruzsur@hotmail.com,centro_inah_ver,20.0362,-96.62233,http://sic.gob.mx/ficha.php?table=museo&table_id=317,12/2/2021 05:32,
141,Museo Recinto de la Reforma ,Historia,3/1/1968,Ayuntamiento de Veracruz,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,Benito Juárez 1 esq. José Ma. Morelos y Pavón,Centro Histórico,91700,229 200 2241,,,mrecintodelareforma@gmail.com,,19.20167,-96.13862,http://sic.gob.mx/ficha.php?table=museo&table_id=141,6/1/2023 06:14,
149,Museo Baluarte de Santiago (Cerrado temporalmente),Historia,5/1/1979,Secretaría de Cultura/INAH,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,Francisco Canal s/n ,Centro,91700,229 931 10 59; 229 934 9981,http://www.inah.gob.mx/es/red-de-museos/218-museo-baluarte-de-santiago,,inahveracruzsur@hotmail.com,centro_inah_ver,19.19814,-96.13332,http://sic.gob.mx/ficha.php?table=museo&table_id=149,12/5/2023 05:16,
2351,Museo Ripley,,1000-01-01,,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,"Blvd. Manuel Ávila Camacho s/n, Plaza Acuario",Col. Ricardo Flores Magón,91900,229 931 95 00 ,https://museodecera.com.mx/museo-de-ripley-vcz,https://www.lugaresturisticosdeveracruz.com/puerto/museo-de-cera-y-ripley-veracruz/#:~:text=Costos%20por%20visitar%20el%20museo%20de%20cera%20y%20ripley%20en%202023&text=Museo%20de%20Cera%3A%20adultos%20%24100%20%2F%20ni%C3%B1os%20e%20INAPAM%20%2470,,museoripley,19.1876,-96.12253,http://sic.gob.mx/ficha.php?table=museo&table_id=2351,6/6/2023 05:12,
1565,Museo de Cera de Veracruz,Especializado,11/27/2002,"Atracciones Culturales de Oriente, S.A. de C.V.",30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,"Blvd. Manuel Ávila Camacho s/n, Plaza Acuario",Col. Ricardo Flores Magón,91700,229 931 95 00,https://museodecera.com.mx/museo-de-cera-vcz,,gerenciaveracruz@grupomuseodecera.com,museodecera,19.18757,-96.1225,http://sic.gob.mx/ficha.php?table=museo&table_id=1565,6/6/2023 05:09,
154,Museo Naval México,Historia,6/1/1997,Secretaría de Marina,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,Mariano Arista 418 ,Centro Histórico,91700,229 931 4078,,,museonavalmexico@semar.gob.mx,,19.19947,-96.13518,http://sic.gob.mx/ficha.php?table=museo&table_id=154,6/1/2023 11:28,
923,Museo Local Fuerte de San Juan de Ulúa,Historia,11/1/1984,Secretaría de Cultura/INAH,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,"Pedro Sainz de Baranda s/n, cam. escénico a San Juan de Ulúa",Col. Manuel Contreras,91891,229 938 51 51,https://www.inah.gob.mx/museos/museo-local-fuerte-de-san-juan-de-ulua,https://www.lugares.inah.gob.mx/es/museos-inah/museo/7597-museo-local-fuerte-de-san-juan-de-ul%C3%BAa.html?lugar_id=7597,fuertedesanjuandeulua@inah.gob.mx; ,,19.20945,-96.1314,http://sic.gob.mx/ficha.php?table=museo&table_id=923,4/12/2023 13:49,
2286,Aquarium del Puerto de Veracruz,,11/13/1992,Gobierno del Estado de Veracruz,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,Blvd. Manuel Ávila Camacho s/n,Col. Ricardo Flores Magón,91900,229 931 10 20,https://www.aquariumpuertodeveracruz.mx/,,,https://twitter.com/AquariumPVer,19.19032,-96.15278,http://sic.gob.mx/ficha.php?table=museo&table_id=2286,12/5/2022 12:08,
163,Museo de la Ciudad de Veracruz,Historia,11/25/1970,Ayuntamiento de Veracruz,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,Av. Ignacio Zaragoza 397 esq. Esteban Morales,Centro Histórico,91700,229 200 22 36,https://www.centrohistorico.veracruzmunicipio.gob.mx/inmueble.php?idreg=246,,admonmuver@gmail.com; libranover@hotmail.com,,19.19785,-96.13579,http://sic.gob.mx/ficha.php?table=museo&table_id=163,6/5/2023 06:15,
157,Casa Museo Salvador Díaz Mirón,Historia,11/1/1982,Ayuntamiento de Veracruz,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,Veracruz,Av. Zaragoza 322 ,Centro Histórico,91700,229 200 2240 ,,,casamuseosalvadordiazmiron@gmail.com,cmsDiazMiron,19.19862,-96.13587,http://sic.gob.mx/ficha.php?table=museo&table_id=157,1/12/2023 04:14,
1116,Museo Regional de Palmillas,Arqueología,12/16/2004,Secretaría de Cultura/INAH,30,Veracruz de Ignacio de la Llave,196,Yanga,14,Palmillas,Carr. Federal Córdoba-Veracruz km 18.7,,94930,229 934 52 82,,https://www.turismo-veracruz.com/portal/art4431_Museo_Regional_de_Palmillas.html,fernando_miranda@inah.gob.mx; inahveracruzsur@hotmail.com,INAHVeracruz,18.81961,-96.77936,http://sic.gob.mx/ficha.php?table=museo&table_id=1116,6/12/2023 07:43,
1738,Museo Dr. José Benigno Zilli Manica,Historia,12/4/2004,"Fomento Cultural Zentla, A.C./Ayuntamiento de Zentla",30,Veracruz de Ignacio de la Llave,200,Zentla,1,Colonia Manuel González,Av. Juárez s/n,Col. Manuel González,94220,273 735 30 99,,,zillimanicamuseojrbenigno@gmail.com,,19.11688,-96.86079,http://sic.gob.mx/ficha.php?table=museo&table_id=1738,5/31/2023 03:28,
2265,Museo Comunitario de Tahcabo,,8/23/2015,Comité Comunitario del Comisariado de  Tahcabo,31,Yucatán,8,Calotmul,13,Tahcabo,Domicilio conocido,,97746,,,,,,21.05599,-88.08167,http://sic.gob.mx/ficha.php?table=museo&table_id=2265,10/24/2022 08:33,
178,Galería de Arte Sacro de la Arquidiócesis de Yucatán,Arte,3/24/2001,Arquidiócesis de Yucatán,31,Yucatán,13,Conkal,1,Conkal,Calle 20 s/n ,Centro,97345,999 912 40 49 ,https://www.facebook.com/galeriadeartesacroarquidiocesisdeyucatan?fref=ts,http://www.blogyucatan.com/2012/04/museo-de-arte-sacro-de-conkal.html,,,21.07575,-89.51976,http://sic.gob.mx/ficha.php?table=museo&table_id=178,2/21/2023 14:11,
2294,Museo Bordados del mayab,,12/18/2021,,31,Yucatán,34,Hocabá,1,Hocabá,Domicilio conocido s/n,Centro ,97560,999 327 98 79,,,yahchicristian@gmail.com,,20.81621,-89.24516,http://sic.gob.mx/ficha.php?table=museo&table_id=2294,12/12/2022 04:17,
159,Museo Comunitario Itzmal Kauil,Historia,9/27/1986,"Unión Nacional de Museos y Ecomuseos, A.C./Unión Estatal de Museos Comunitarios de Yucatán, A.C.",31,Yucatán,40,Izamal,1,Izamal,Calle 31 esq. calle 28,Centro Histórico,97540,995 940 00 32,,https://ilamdir.org/recurso/5796/museo-comunitario-itzmal-kauil,,,20.93305,-89.01739,http://sic.gob.mx/ficha.php?table=museo&table_id=159,5/11/2023 05:24,
2293,Museo de Comunidad U lu'umil Kuxtal Solar Maya,,10/20/2020,,31,Yucatán,47,Maní,1,Maní,Calle 33 s/n por 12 ,Fracc. Aviación,79850,997 128 7200,,,solar.maya@hotmail.com,,20.37969,-89.3848,http://sic.gob.mx/ficha.php?table=museo&table_id=2293,12/14/2022 06:13,
2043,Museo Paranormal de Yucatán,,10/30/2016,Jorge Moreno,31,Yucatán,50,Mérida,1,Mérida,Calle 63B núm. 230 x calle 8 y 10 ,Col. Cortés Sarmiento,97168,999 497 18 02,,,jorgemorenomisterios@gmail.com,,20.96699,-89.62444,http://sic.gob.mx/ficha.php?table=museo&table_id=2043,5/31/2023 09:38,
1483,Museo Conmemorativo de la Inmigración Coreana a Yucatán,Historia,5/15/2007,Asociación Coreana de Yucatán,31,Yucatán,50,Mérida,1,Mérida,Calle 65  núm. 397-A x 44 y 46,Centro,97000,999 157 28 04,,,nuevo_museo@hotmail.com,,20.96335,-89.61376,http://sic.gob.mx/ficha.php?table=museo&table_id=1483,10/26/2022 06:09,
1834,Casa Museo Montes Molina,Arte,4/1/2006,La Quinta Montes Molina,31,Yucatán,50,Mérida,1,Mérida,Paseo de Montejo  469 entre 33 y 35,Centro,97000,999 925 59 99,http://www.laquintamm.com/museo.html,,info@laquintamm.com,,20.98393,-89.61836,http://sic.gob.mx/ficha.php?table=museo&table_id=1834,10/31/2022 05:20,
2014,Museo Interactivo del Palacio de la Música,,6/25/2018,Gobierno del Estado/Secretaría de Cultura de Yucatán,31,Yucatán,50,Mérida,1,Mérida,Calle 58  x 59 núm.  497,Centro ,97000,999 923 06 41,https://palaciodelamusica.yucatan.gob.mx/museo,,contactopdlm@yucatan.gob.mx,,20.96876,-89.62172,http://sic.gob.mx/ficha.php?table=museo&table_id=2014,8/24/2023 09:43,
418,Museo Pinacoteca Juan Gamboa Guzmán,Arte,7/31/1981,Secretaría de Cultura/INAH,31,Yucatán,50,Mérida,1,Mérida,Calle 59 núm. 499 por calle 58 y 60,Centro,97000,999 924 52 33,https://www.inah.gob.mx/museos/305-pinacoteca-de-merida-juan-gamboa-guzman,,mpinacotecajgg@gmail.com; marcela_palacios@inah.gob.mx,,20.96875,-89.62234,http://sic.gob.mx/ficha.php?table=museo&table_id=418,10/31/2022 13:29,
386,Museo de Arte Contemporáneo Ateneo de Yucatán MACAY - Fernando García Ponce,Arte,4/29/1994,"Fundación Cultural Macay, A.C.",31,Yucatán,50,Mérida,1,Mérida,Calle 60 núm. 502,Centro Histórico,97000,999 928 31 91,http://www.macay.org/p/1/museo,,coordinacion@macay.org; direccion@macay.org; fundacion@macay.org,museo_macay,20.96645,-89.62301,http://sic.gob.mx/ficha.php?table=museo&table_id=386,10/31/2022 08:49,
1667,Jardín Botánico Regional Xíitbal neek’,Ciencia y tecnología,1/1/1983,"Centro de Investigación Científica de Yucatán, A.C.",31,Yucatán,50,Mérida,1,Mérida,Calle 43 núm. 130,Col. Chuburná de Hidalgo,97200,(999) 942 83 30,http://www.cicy.mx/jardin-botanico/que-somos,, webmas@cicy.mx,,21.02888,-89.63917,http://sic.gob.mx/ficha.php?table=museo&table_id=1667,10/31/2022 07:18,
1480,Casa Montejo,Arte,12/2/2010,"Fomento Cultural Banamex, A.C.",31,Yucatán,50,Mérida,1,Mérida,Calle 63 núm. 506,Centro,97000,999 923 06 33 ext. 25545,https://fomentoculturalbanamex.org/casasdeculturabanamex/museocasamontejo/historia/,, contacto@museocasamontejo.com,FomentoCulturAC,20.96617,-89.62412,http://sic.gob.mx/ficha.php?table=museo&table_id=1480,10/21/2022 11:33,
419,"Museo Regional de Antropología de Yucatán, Palacio Cantón",Arqueología,12/17/1959,Secretaría de Cultura/INAH,31,Yucatán,50,Mérida,1,Mérida,Paseo Montejo 485,Centro,97000,999 923 05 57,https://www.inah.gob.mx/museos/museo-regional-de-antropologia-de-yucatan-palacio-canton,,palacio.canton@inah.gob.mx; palaciocanton@gmail.com; bernardo_sarvide@inah.gob.mx,PalacioCanton,20.97802,-89.61945,http://sic.gob.mx/ficha.php?table=museo&table_id=419,10/31/2022 13:31,
1170,Museo de Arte Popular de Yucatán (Cerrado temporalmente),Arte,7/28/2007,Secretaría de Cultura y las Artes de Yucatán,31,Yucatán,50,Mérida,1,Mérida,Calle 50 núm. 487 ,Barrio de la Mejorada ,97000,999 928 52 63,,,museodeartepopulardeyucatan@hotmail.com,,20.96885,-89.61678,http://sic.gob.mx/ficha.php?table=museo&table_id=1170,11/7/2023 04:15,
670,Planetario Arcadio Poveda Ricalde,Ciencia y tecnología,9/29/2003,Ayuntamiento de Mérida,31,Yucatán,50,Mérida,1,Mérida,Calle 62 x 61 Centro Cultural Olimpo,Centro Histórico,97000,999 942 00 00 ext. 80124,https://www.merida.gob.mx/planetario/php/index.phpx,,planetario@merida.gob.mx,,20.96751,-89.62462,http://sic.gob.mx/ficha.php?table=museo&table_id=670,10/31/2022 13:35,
1583,Gran Museo del Mundo Maya,Arqueología,9/25/2012,SEDECULTA/Instituto de Historia y Museos de Yucatán,31,Yucatán,50,Mérida,1,Mérida,Calle 60 Norte 299 E,Unidad Revolución Cordemex,97110,999 341 04 35,http://www.granmuseodelmundomaya.com.mx/,,visitas@granmuseodelmundomaya.com.mx,granmuseomaya,21.03444,-89.62854,http://sic.gob.mx/ficha.php?table=museo&table_id=1583,10/28/2022 12:46,
2406,Museo de La Luz,,11/2/2023,UNAM/Dirección General de Divulgación de la Ciencia,31,Yucatán,50,Mérida,1,Mérida,Calle 50  núm. 419 B,Parque de la Plancha,97000,999 207 41 07,https://www.dgdc.unam.mx/museo-de-la-luz/,,contactomluz@dgdc.unam.mx,,20.97699,-89.61413,http://sic.gob.mx/ficha.php?table=museo&table_id=2406,11/10/2023 14:59,
2045,Casa-Museo Montejo 495,,1/15/2021,,31,Yucatán,50,Mérida,1,Mérida,Paseo de Montejo 495,Centro,97000,999 924 00 37,http://montejo495.com/,https://revistaambientes.com/montejo495/,info@montejo495.com,,20.97686,-89.61965,http://sic.gob.mx/ficha.php?table=museo&table_id=2045,10/31/2022 06:53,
678,Museo de Historia Natural,Ciencia y tecnología,7/31/1987,Ayuntamiento de Mérida,31,Yucatán,50,Mérida,1,Mérida,Calle 59 núm. 648,Centro,97000,999 924 09 94,,,museohn@merida.gob.mx,,20.97098,-89.63918,http://sic.gob.mx/ficha.php?table=museo&table_id=678,11/10/2023 07:00,
675,Museo de la Canción Yucateca,Arte,11/5/1978,Instituto de Historia y Museos de Yucatán,31,Yucatán,50,Mérida,1,Mérida,Calle 57 núm. 464 ,Barrio de La Mejorada,97000,999 923 72 24,http://www.museodelacancionyucateca.com/,,mcy@museodelacancionyucateca.com,,20.96854,-89.61494,http://sic.gob.mx/ficha.php?table=museo&table_id=675,10/31/2022 07:58,
410,Museo de la Ciudad de Mérida,Historia,6/29/2007,Ayuntamiento de Mérida,31,Yucatán,50,Mérida,1,Mérida,Calle 56 núm. 529 A ,Centro Histórico,97000,999 924 42 64,,,museo.ciudad.merida@gmail.com,,20.96441,-89.62124,http://sic.gob.mx/ficha.php?table=museo&table_id=410,10/31/2022 09:54,
2044,Museo Lara,,4/9/2011,,31,Yucatán,50,Mérida,84,Cholul,Calle  6 núm. 319 ,Col. Santa Rita,97305,999 900 3460,,,,,21.02996,-89.57255,http://sic.gob.mx/ficha.php?table=museo&table_id=2044,10/31/2022 13:22,
681,Museo del Pueblo Maya de Dzibilchaltún,Arqueología,1/31/1994,Secretaría de Cultura/INAH,31,Yucatán,50,Mérida,86,Dzibilchaltún,"Zona Arqueológica de Dzibilchaltún, Carr. a Chablekal km 6.5",,97310,999 922 01 93 ,https://www.inah.gob.mx/museos/150-museo-del-pueblo-maya-de-dzibilchaltun,,pueblo_maya@hotmail.com,,21.09122,-89.59786,http://sic.gob.mx/ficha.php?table=museo&table_id=681,10/31/2022 08:28,
1763,Museo de Ciencias del Cráter Chicxulub (Cerrado por remodelación),Ciencia y tecnología,6/5/2014,"UNAM/Centro de Investigación Científica de Yucatán, A.C./Secretaría de Investigación, Innovación y Educación Superior",31,Yucatán,50,Mérida,120,Sierra Papacal,Carr. Sierra Papacal- Chuburná Puerto km. 5,,31267,999 341 00 38,,,contacto@museodelcrater.com,MuseoDelCrater,21.13127,-89.78174,http://sic.gob.mx/ficha.php?table=museo&table_id=1763,2/10/2023 05:25,
2243,Museo Histórico de Motul,,8/27/2021,Municipio de Motul/Dirección de Turismo,31,Yucatán,52,Motul,1,Motul de Carrillo Puerto,Calle 43 núm. 298 entre 24 y 26,,,999 383 4333,http://motul.gob.mx/museo-historico-de-motul/,,motul.presidencia@gmail.com,,21.08389,-89.28266,http://sic.gob.mx/ficha.php?table=museo&table_id=2243,10/26/2022 08:06,
204,Museo de Felipe Carrillo Puerto,Historia,2/25/1999,Ayuntamiento de Motul,31,Yucatán,52,Motul,1,Motul de Carrillo Puerto,Calle 29 s/n por 28,Centro,97430,991 915 17 66,,,,,21.09434,-89.2846,http://sic.gob.mx/ficha.php?table=museo&table_id=204,10/28/2022 08:15,
2253,Museo del Meteorito El origen de la nueva vida,,8/9/2022,SEDATU/Gobierno del Estado de Yucatán,31,Yucatán,59,Progreso,1,Progreso,Blvd. Turístico Malecón,Col. Parque de la Paz,97320,999 942 19 00,,, Progresomalecon@gmail.com,,21.2884,-89.65616,http://sic.gob.mx/ficha.php?table=museo&table_id=2253,8/22/2023 05:27,
647,Museo de Sitio de Uxmal,Arqueología,3/1/1987,Secretaría de Cultura/INAH,31,Yucatán,66,Santa Elena,1,Santa Elena,"Antigua Carr. a Campeche, km 78",Zona Arqueológica de Uxmal,97890,997 976 20 64,http://www.inah.gob.mx/es/red-de-museos/215-museo-de-sitio-de-uxmal,,zauxmal@gmail.com,,20.36072,-89.76987,http://sic.gob.mx/ficha.php?table=museo&table_id=647,5/16/2022 07:48,
1596,Museo Choco-Story Uxmal,Especializado,7/1/2014,"Choco-Story Uxmal, S.A. de C.V.",31,Yucatán,66,Santa Elena,1,Santa Elena,"Km 78 de la antigua carretera Mérida-Campeche, frente a la zona arqueológica",Col. Lázaro Cárdenas,97890,999 289 99 14,http://www.choco-storymexico.com/,http://www.en-yucatan.com.mx/ruta-puuc/ecomuseo-del-cacao/,gerenciachocostoryuxmal@gmail.com; info@choco-storymexico.com,,20.36373,-89.76736,http://sic.gob.mx/ficha.php?table=museo&table_id=1596,4/24/2023 03:15,
205,Museo de las Momias de Santa Elena,Arqueología,1/20/2001,Ayuntamiento de Santa Elena,31,Yucatán,66,Santa Elena,1,Santa Elena,Calle 18-A s/n ,Centro,97890,,,,,,20.32818,-89.64311,http://sic.gob.mx/ficha.php?table=museo&table_id=205,5/8/2023 08:36,
122,Museo Comunitario Kaan Pepen,Antropología,9/12/1997,"Unión Estatal de Museos Comunitarios de Yucatán, A.C.",31,Yucatán,75,Teabo,1,Teabo,Calle 32 s/n x 29 y 31,Centro,97881,999 132 73 84,,,m_rubio_c@yahoo.com,,20.39943,-89.28546,http://sic.gob.mx/ficha.php?table=museo&table_id=122,9/28/2023 04:40,
2263,Museo Comunitario Ya’ax Nic,,8/24/2011,Comité Comunitario del Comisariado de Yotholín,31,Yucatán,89,Ticul,14,Yotholín,Calle 26 (bajos del local del comisariado),Centro,,,,,,,20.32663,-89.45491,http://sic.gob.mx/ficha.php?table=museo&table_id=2263,10/26/2022 06:07,
2092,Museo de sitio de la Zona Arqueológica de Balamcanché,,1000-01-01,Secretaría de Cultura/INAH,31,Yucatán,91,Tinum,1,Tinum,,,,"999 913 40 34 exts. 398003, 398080",,,direccion.yuc@inah.gob.mx,,20.65813,-88.5348,http://sic.gob.mx/ficha.php?table=museo&table_id=2092,12/14/2023 07:16,
2068,Museo de Ropa Étnica de México ,,4/28/2018,"MUREM, AC.",31,Yucatán,102,Valladolid,1,Valladolid,Calle 49 núm. 202 A,Col. San Juan,97780,985 113 6334,https://www.murem.org/,,info@murem.org,,20.68371,-88.20106,http://sic.gob.mx/ficha.php?table=museo&table_id=2068,1/18/2023 05:56,
120,Museo de San Roque,Historia,6/4/1985,Ayuntamiento de Valladolid,31,Yucatán,102,Valladolid,1,Valladolid,Calle 41 núm. 193 ,Centro,97780,(985) 856 25 29,http://ecoturismob.blogspot.mx/2012/10/museo-de-san-roque-en-valladolid-yucatan.html,,,,20.68969,-88.19941,http://sic.gob.mx/ficha.php?table=museo&table_id=120,4/22/2021 06:21,
2288,Museo Casa Ramón Mendoza Novelo,,6/22/2019,,31,Yucatán,102,Valladolid,1,Valladolid,Calle 41 A  núm.230 x 45 y 49 Calz. de los Frailes,Col. Sidal,97780,9851 1054 04,https://www.casaramonmendoza.com/,,julio.mendoza.ayora@gmail.com,,20.68711,-88.20863,http://sic.gob.mx/ficha.php?table=museo&table_id=2288,10/3/2023 06:44,
2292,Museo Comunitario K’aajsaj,,4/9/2021,Comité comunitario de Xocen,31,Yucatán,102,Valladolid,174,Xocén,Calle 16 s/n,,97785,985 808 96 53,,,dejesuscanche98@gmail.com,,20.59832,-88.15808,http://sic.gob.mx/ficha.php?table=museo&table_id=2292,12/14/2022 04:17,
200,Museo Comunitario Xpetén Aak,Antropología,7/27/1997,"Unión Estatal de Museos Comunitarios de Yucatán, A.C.",31,Yucatán,102,Valladolid,192,Yaxché,Domicilio conocido s/n,Centro,97357,999 132 73 84,,,m_rubio_c@yahoo.com,,20.6902505,-88.2016999,http://sic.gob.mx/ficha.php?table=museo&table_id=200,10/26/2022 05:44,X
227,Museo Comunitario de Yaxunah,Antropología,10/16/2010,Centro Cultural Comunitario de Yaxunah,31,Yucatán,104,Yaxcabá,1,Yaxcabá,Calle 25 s/n,Centro,97924,999 268 92 16,,,nayeli-uicab-261@hotmail.com; YaxunahCCC@gmail.com,,20.54754,-88.82412,http://sic.gob.mx/ficha.php?table=museo&table_id=227,10/24/2022 05:24,
2267,Museo Comunitario Jacinto Canek,,10/27/2018,Comité Comunitario de Tiholop,31,Yucatán,104,Yaxcabá,19,Tiholop,Local de la Ex escuela primaria de Tiholop,,97925,,,,josemarcelo2009@live.com,,20.33172,-88.68889,http://sic.gob.mx/ficha.php?table=museo&table_id=2267,12/20/2022 07:10,
1730,Museo del Ferrocarril ,Historia,1/1/2007,Ayuntamiento de Cañitas de Felipe Pescador,32,Zacatecas,6,Cañitas de Felipe Pescador,1,Cañitas de Felipe Pescador,12 de Octubre s/n y Justo Sierra,Centro,98480,(458) 937 00 83,,,presidencia_canitas@hotmail.com,,23.60368,-102.72425,http://sic.gob.mx/ficha.php?table=museo&table_id=1730,9/10/2021 03:43,
1585,Museo Comunitario Chalchiuites,Antropología,1/1/1980,Ayuntamiento de Chalchihuites,32,Zacatecas,9,Chalchihuites,1,Chalchihuites,Calle Iturbide 200,Centro,98260,(457) 938 03 04  ,,http://museoscomunitariosdezac.blogspot.com/2020/,,,23.47733,-103.88499,http://sic.gob.mx/ficha.php?table=museo&table_id=1585,6/3/2021 04:02,
1186,Museo de Sitio Alta Vista Chalchihuites,Arqueología,10/30/2007,Secretaría de Cultura/INAH,32,Zacatecas,9,Chalchihuites,41,Rancho Colorado,Carr. a Rancho Colorado s/n,,99260,457 104 65 13,http://www.inah.gob.mx/es/red-de-museos/233-museo-de-sitio-de-alta-vista-chalchihuites,,museo_altavista@hotmail.com; patricia_monreal@inah.gob.mx,,23.47742,-103.88603,http://sic.gob.mx/ficha.php?table=museo&table_id=1186,3/8/2022 02:59,
2341,Sala Museo Pedro Valtierra,,2/11/2023,Ayuntamiento de Fresnillo,32,Zacatecas,10,Fresnillo,1,Fresnillo,Cerrada Proaño 5,Centro,99000,493 103 19 12,,,hugoja2003@hotmail.com,,23.16457,-102.87093,http://sic.gob.mx/ficha.php?table=museo&table_id=2341,4/24/2023 06:14,
2317,Museo Comunitario de Sitio de Fresnillo,,8/18/2022,Ayuntamiento de Fresnillo,32,Zacatecas,10,Fresnillo,1,Fresnillo,Cerrada Proaño 5,Centro,99000,493 103 19 12  ,,,hugoja2003@hotmail.com,,23.16457,-102.87093,http://sic.gob.mx/ficha.php?table=museo&table_id=2317,4/21/2023 09:00,
2338,Sala Museo Daniel Peralta,,3/10/2023,Ayuntamiento de Fresnillo,32,Zacatecas,10,Fresnillo,1,Fresnillo,Cerrada Proaño 5 ,Centro,99000,493 103 19 12,,,hugoja2003@hotmail.com,,23.16457,-102.87093,http://sic.gob.mx/ficha.php?table=museo&table_id=2338,4/20/2023 09:49,
